Beschreibung,Datum,File,Kontakt,Ort,Sonstiges,TITLE,URL,Veranstalter,New_Date,Year,Month,Day
"Nachdem das Vogelgrippe-Virus am Bodensee aufgetreten war, wurde es auch bei toten Wildvögeln am Ufer des Genfersees bestätigt. Das Bundesamt für Lebensmittelsicherheit und Veterinärwesen (BLV) ergreift alle nötigen Massnahmen, um eine Ansteckung von Hausgeflügel zu vermeiden. Für eine Übertragung des Virus auf Menschen gibt es bislang keine Hinweise. Wir laden Sie zu einem Mediengespräch ein mit Hans Wyss, Direktor des BLV, um Sie über die aktuelle Lage und die neuen Massnahmen zu informieren. Wir freuen uns über Ihre Teilnahme und stehen Ihnen für Fragen gern zur Verfügung.",Di 15.11.2016 11:00,6444.html,Bundesamt für Lebensmittelsicherheit und Veterinärwesen (BLV) - Office fédéral de la sécurité alimentaire et des affaires vétérinaires (OSAV) -Ufficio federale della sicurezza alimentare e di veterinaria (USAV) Medienstelle - Service médias - Servizio stampa; Tel. 058 463 78 98; media@blv.admin.ch,Bundesamt für Lebensmittelsicherheit und Veterinärwesen (BLV) Office fédéral de la sécurité alimentaire et des affaires vétérinaires (OSAV) Ufficio federale della sicurezza alimentare e di veterinaria (USAV) Schwarzenburgstrasse 155 3003 Bern,"Attachments Medieneinladung Vogelgrippe (PDF, 14 kB)",Mediengespräch: Vogelgrippe in der Schweiz – aktuelle Lage,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6444.html,Bundesamt für Lebensmittelsicherheit und Veterinärwesen,2016-11-15,2016,11,15
Medienkonferenz des Bundesrates Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Mo 14.11.2016,6445.html,,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Centro media di Palazzo federale, sala delle conferenze Bern MZ",Links https://www.admin.ch/gov/de/start/dokumentation/medienkonferenzen/live.html,Bundesratssitzung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6445.html,Der Bundesrat,2016-11-14,2016,11,14
-,Di 08.11.2016 10:15,6446.html,Michael Sorg Mediensprecher Komitee «Ja zur dritten Generation» 079 785 86 08,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ","Attachments Einladung an die Medien (PDF, 195 kB)",Medienkonferenz: Ja zur erleichterten Einbürgerung der dritten Generation,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6446.html,Komitee «Ja zur dritten Generation»,2016-11-08,2016,11,8
-,Mo 21.11.2016 16:15 - 17:00,6447.html,Renato Kalbermatten Sprecher VBS 058 464 88 75,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ","Attachments Einladung an die Medien (PDF, 23 kB)",Medienkonferenz mit Bundesrat Guy Parmelin: Zwischenbericht neues Kampfflugzeug,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6447.html,"Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport",2016-11-21,2016,11,21
-,Di 29.11.2016 10:30,6448.html,Matthias Leitner Kampagnenleiter überparteiliches Komitee Tel: 031 320 35 33 / 079 794 32 39,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ","Attachments Einladung an die Medien (PDF, 203 kB)",Überparteiliches Komitee «Steuerreform JA»,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6448.html,FDP Schweiz,2016-11-29,2016,11,29
-,Di 22.11.2016 10:15,6449.html,Michael Sorg Mediensprecher Komitee «Ja zur dritten Generation» 079 785 86 08,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ","Attachments Einladung an die Medien (PDF, 195 kB)",Medienkonferenz: Ja zur erleichterten Einbürgerung der dritten Generation,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6449.html,Komitee «Ja zur dritten Generation»,2016-11-22,2016,11,22
-,Di 08.11.2016 10:15,6450.html,Michael Sorg Mediensprecher Komitee «Ja zur dritten Generation» 079 785 86 08,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ","Attachments Einladung an die Medien (PDF, 195 kB)",Medienkonferenz: Ja zur erleichterten Einbürgerung der dritten Generation,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6450.html,Komitee «Ja zur dritten Generation»,2016-11-08,2016,11,8
-,Sa 26.11.2016 10:30,6451.html,Georg Därendinger Kommunikationschef daerendinger@fdp.ch 079 590 98 77 Arnaud Bonvin Pressesprecher Westschweiz bonvin@plr.ch 079 277 71 23,Kultur- und Kongresszentrum Thun Seestrasse 68 3604 Thun,"Attachments Einladung an die Medien (PDF, 118 kB)",Einladung zur Delegiertenversammlung der FDP.Die Liberalen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6451.html,FDP Schweiz,2016-11-26,2016,11,26
-,So 01.01.2017 10:00,6452.html,Thomas Zimmermann Leiter Kommunikation 079 249 59 74,Hotel Bern Zeughausgasse 9 3011 Bern,"Attachments Einladung an die Medien (PDF, 71 kB)",Jahresmedienkonferenz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6452.html,Schweizerischer Gewerkschaftsbund SGB,2017-01-01,2017,1,1
-,Di 15.11.2016 14:00,6453.html,Michael Sorg Mediensprecher Aufruf zum Schutz des Mittelstandes 079 785 86 80 michael.sorg@spschweiz.ch,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ","Attachments Einladung an die Medien (PDF, 191 kB)",Kampagnenstart: Nein zur Unternehmenssteuerreform,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6453.html,Aufruf zum Schutz des Mittelstandes,2016-11-15,2016,11,15
-,Di 15.11.2016 14:00,6454.html,Michael Sorg Mediensprecher Aufruf zum Schutz des Mittelstandes 079 785 86 80 michael.sorg@spschweiz.ch,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ","Attachments Einladung an die Medien (PDF, 191 kB)",Kampagnenstart: Nein zur Unternehmenssteuerreform,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6454.html,Aufruf zum Schutz des Mittelstandes,2016-11-15,2016,11,15
-,Di 29.11.2016 14:00,6455.html,Michael Sorg Mediensprecher Aufruf zum Schutz des Mittelstandes 079 785 86 08 michael.sorg@spschweiz.ch,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ","Attachments Einladung an die Medien (PDF, 191 kB)",Kampagnenstart: Nein zur Unternehmenssteuerreform,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6455.html,Aufruf zum Schutz des Mittelstandes,2016-11-29,2016,11,29
"Einladung für die Medien Ort: Kongress- und Kulturzentrum Luzern KKL Zeit: Donnerstag, 1. Dezember, 9.00 Uhr Freitag, 2. Dezember, 15.00 Uhr Sehr geehrte Medienschaffende Am ESA-Ministerratstreffen am 1. und 2. Dezember 2016 im KKL in Luzern wird Bundespräsident Johann N. Schneider-Ammann am Donnerstag 1. Dezember um 9 Uhr die Begrüssungsrede halten. Wenn Sie als MedienvertreterIn Zutritt zum Saal haben möchten, dann melden Sie sich bitte bis spätestens am 28. November beim WBF an. Die Schweiz teilt sich mit Luxemburg seit 2012 das Ko-Präsidium der Europäischen Weltraumorganisation ESA auf Ministerebene. In Luzern werden die Minister der 22 Mitgliedstaaten und von Kanada am 1. und 2. Dezember die künftigen Aktivitäten der Weltraumorganisation definieren. Nach Abschluss der Konferenz am 2. Dezember um 15 Uhr wird Staatssekretär Mauro Dell’Ambrogio an einer Pressekonferenz im „Auditorium“ über die Ergebnisse des Treffens und die Auswirkungen auf die Schweiz informieren.",Do 01.12.2016 09:00,6456.html,"• Evelyn Kobelt, Mediensprecherin WBF, Tel. 058 462 20 59, evelyn.kobelt@gs-wbf.admin.ch • Kamlesh Brocard, Abteilung Raumfahrt SBFI, Tel. 058 465 14 87, kamlesh.brocard@sbfi.admin.ch",Kongress- und Kulturzentrum Luzern KKL 6000 Luzern,,ESA Ministerratskonferenz in Luzern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6456.html,"Eidgenössisches Departement für Wirtschaft, Bildung und Forschung WBF",2016-12-01,2016,12,1
Alle Dokumente für den Parteitag werden laufend aktualisiert.,Sa 03.12.2016 10:30,6457.html,Michael Sorg Mediensprecher SP Schweiz michael.sorg@spschweiz.ch 031 329 69 82,"Thun-Expo, Kasernenstrasse 3602 Thun","Attachments Einladung an die Medien (PDF, 210 kB) Links Parteitag",Zukunftsparteitag der SP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6457.html,SP Schweiz,2016-12-03,2016,12,3
-,Mi 14.12.2016 12:30 - 15:00,6458.html,Ursula Kocher Tel: 031 328 32 36 ursula.kocher@litra.ch,Hotel Bellevue Palace Bern Kochergasse 5 3011 Bern,"Attachments Einladung an die Medien (PDF, 218 kB)",Sessions-Veranstaltung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6458.html,LITRA & Parlamentarische Gruppe für Raumentwicklung,2016-12-14,2016,12,14
-,Mo 12.12.2016 10:15,6459.html,"Associazione consumatrici e consumatori della Svizzera italiana, Strada di Pregassona 33, 6963 Pregassona, Tel 091 922 97 55, Fax 091 922 04 71, info@acsi.ch, www.acsi.ch Fédération Romande des Consommateurs, Rue de Genève 17, CP 6151, 1002 Lausanne Tél 021 331 00 90, Fax 021 331 00 91, info@frc.ch, www.frc.ch Stiftung für Konsumentenschutz, Monbijoustrasse 61, Postfach, 3000 Bern 23 Telefon 031 370 24 24, Fax 031 372 00 27, info@konsumentenschutz.ch, www.konsumentenschutz.ch",Hotel Kreuz Saal «Fischer» Zeughausgasse 41 3011 Bern,"Attachments Einladung an die Medien (PDF, 236 kB)",Bilanz 2016 und Vorstellung der Konsumentenagenda 2017,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6459.html,Allianz der Konsumentenschutz-Organisationen (SKS),2016-12-12,2016,12,12
-,Do 08.12.2016 16:00,6460.html,Daniel Reist Chef Medienbeziehungen Verteidigung 058 464 48 08,"Festplatz am See, Murten Treffpunkt für Medien: Terrasse Pavillon Hafenverwaltung und Segelschule Ryf 69 3280 Murten","Attachments Einladung an die Medien (PDF, 23 kB)",Kommandoübergabe Chef der Armee,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6460.html,"Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport",2016-12-08,2016,12,8
-,Mo 12.12.2016 09:00 - 10:15,6461.html,Presse-und Informationsdienst UVEK Tel. 058 462 55 11,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ","Attachments Einladung an die Medien (PDF, 145 kB)",Abstimmung über den Nationalstrassen- und Agglomerationsverkehrs-Fonds (NAF),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6461.html,"Eidgenössisches Departement für Umwelt, Verkehr, Energie und Kommunikation",2016-12-12,2016,12,12
-,Do 01.12.2016 16:00,6462.html,Informationsdienst Parlament Tel. 058 322 99 10,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ","Attachments Einladung an die Medien (PDF, 11 kB)",Ausländergesetz. Steuerung der Zuwanderung und Vollzugsverbesserungen bei den Freizügigkeitsabkommen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6462.html,Parlamentsdienste,2016-12-01,2016,12,1
-,Di 06.12.2016 11:00,6463.html,G. Fuchs 031 309 51 12 presse@edk.ch T. Fantini 058 463 04 59 medien@sbfi.admin.ch,Haus der Kantone Speichergasse 6 3001 Bern,"Attachments Einladung an die Medien (PDF, 41 kB)",PISA: Einladung zur Medienkonferenz vom 6.12.2016,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6463.html,EDK Schweizerische Konferenz der kantonalen Erziehungsdirektoren,2016-12-06,2016,12,6
-,Di 06.12.2016 17:00 - 19:30,6464.html,info@eda.admin.ch Tel. +41 58 462 31 53,Generationenhaus Bahnhofplatz 2 3001 Bern,"Attachments Einladung an die Medien (PDF, 26 kB)",Einbezug von Jungen und Männern bei der Bekämpfung von Gewalt gegen Frauen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6464.html,Eidgenössisches Departement für auswärtige Angelegenheiten,2016-12-06,2016,12,6
-,Di 06.12.2016 09:30,6465.html,Bernhard Salzmann Leiter Kommunikation Schweizerischer Gewerbeverband sgv Tel. 031 380 14 14,Hotel Kreuz Saal Fischer Zeughausgasse 41 3011 Bern,"Attachments Einladung an die Medien (PDF, 147 kB)","Medienkonferenz «Gemeinden, Städte und KMU für die Steuerreform»",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6465.html,Schweizerischer Gewerbeverband sgv,2016-12-06,2016,12,6
-,Di 13.12.2016 14:00,6466.html,Michaela Diehl kof@kof.ethz.ch Tel +41 44 632 42 39,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ","Attachments Einladung an die Medien (PDF, 147 kB)",Prognose der Gesundheitsausgaben 2015–2018,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6466.html,KOF Konjunkturforschungsstelle,2016-12-13,2016,12,13
Medienkonferenz des Bundesrates Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Di 15.11.2016,6467.html,,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Centro media di Palazzo federale, sala delle conferenze Bern MZ",Links https://www.admin.ch/gov/de/start/dokumentation/medienkonferenzen/live.html,Bundesratssitzung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6467.html,Der Bundesrat,2016-11-15,2016,11,15
-,Di 06.12.2016 10:15,6468.html,Anne Césard Stellvertretende Leiterin Kommunikation im Staatssekretariat für internationale Finanzfragen (SIF) Tel. +41 58 462 62 91 anne.cesard@sif.admin.ch,Bernerhof Bundesgasse 3 3003 Bern,"Attachments Einladung an die Medien (PDF, 69 kB)",Informationsveranstaltung zum GAFI-Länderexamen der Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6468.html,Staatssekretariat für internationale Finanzfragen,2016-12-06,2016,12,6
-,Mo 12.12.2016 10:00 - 17:15,6469.html,info@eda.admin.ch,Rathaus Bern 3011 Bern,"Attachments Einladung an die Medien (PDF, 27 kB) Programm (PDF, 283 kB)",Völkerrechtstag der Direktion für Völkerrecht (DV) des Eidgenössischen Departements für auswärtige Angelegenheiten (EDA),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6469.html,Eidgenössisches Departement für auswärtige Angelegenheiten,2016-12-12,2016,12,12
-,Mi 07.12.2016 16:30,6470.html,Renato Kalbermatten Sprecher VBS 058 464 88 75 Oskar Freysinger Chef DBS 027 606 40 05 oskar.freysinger@admin.vs.ch Marcel Maurer Stadtpräsident Sitten 027 324 11 02 m.maurer@sion.ch,Medienzentrum Kanton Wallis Espace Porte de Conthey Rue de Conthey 20 1950 Sion,"Attachments Einladung an die Medien (PDF, 44 kB)",Medienkonferenz mit Bundesrat Guy Parmelin zum Thema «Umsetzung des Stationierungskonzeptes»,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6470.html,"Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport",2016-12-07,2016,12,7
-,Do 15.12.2016 09:30 - 10:30,6471.html,stenfo@awo.ch,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ","Attachments Einladung an die Medien (PDF, 85 kB)",Kosten der Stilllegung und Entsorgung der Schweizer Kernkraftwerke – Ergebnisse Kostenstudie 2016,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6471.html,Stilllegungsfonds für Kernanlagen - Entsorgungsfonds für Kernkraftwerke,2016-12-15,2016,12,15
-,Mo 19.12.2016 09:30,6472.html,Laura Curau Kampagnenleiterin CVP Schweiz curau@cvp.ch Mobil: 079 107 39 48,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ","Attachments Einladung an die Medien (PDF, 116 kB)",Medienkonferenz «Ja zum NAF»,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6472.html,Überparteiliches Komitee «Ja zum NAF»,2016-12-19,2016,12,19
"Themen: • Arbeitswelt und Migrationsgesellschaft im Wandel: Herausforderungen für die Schweiz, Walter Leimgruber, Präsident EKM • Positionspapier der EKM: Zugang zum Arbeitsmarkt neu denken, Fiammetta Jahreiss, Vize-Präsidentin EKM und Etienne Piguet, Vize-Präsident EKM",Mo 19.12.2016 14:00 - 16:00,6473.html,"Sibylle Siegwart, Stv. Geschäftsführerin Eidgenössische Migrationskommission EKM sibylle.siegwart@ekm.admin.ch Tel 058 465 85 02, 079 877 55 32","Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",,«Tag der Migranten am 18. Dezember 2016»,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6473.html,Eidgenössische Migrationskommission,2016-12-19,2016,12,19
Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden zu Beginn auf www.admin.ch aufgeschaltet.,Fr 16.12.2016 14:00,6474.html,,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Centro media di Palazzo federale, sala delle conferenze Bern MZ",Links Medienkonferenz,Bundesratssitzung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6474.html,Der Bundesrat,2016-12-16,2016,12,16
-,Mo 19.12.2016 09:30,6475.html,Linda Rosenkranz Leiterin Kommunikation Travail.Suisse Postfach 3119 3001 Bern T: 031 370 21 11,Vatter Business Center Bern (6. Stock) 3011 Bern,,Medienkonferenz «Lohnresultate 2017»,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6475.html,Travail.Suisse,2016-12-19,2016,12,19
-,Fr 24.02.2017 10:00,6476.html,"Rudolf Lanz Rechtsanwalt Leiter Recht und Information Preisüberwachung Eidgenössisches Departement für Wirtschaft, Bildung und Forschung WBF Einsteinstrasse 2, 3003 Bern Tel.: +41 58 462 21 05 Fax: +41 58 462 21 08 rudolf.lanz@pue.admin.ch","Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ",,Jahresmedienkonferenz des Preisüberwachers,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6476.html,Preisüberwachung,2017-02-24,2017,2,24
-,Do 01.12.2016 08:00 - 16:00,6477.html,Nadia Batzig Kommunikation EFD Tel. 058 463 11 29 info@gs-efd.admin.ch,- 3715 Adelboden,"Attachments Einladung an die Medien (PDF, 66 kB)",Jahresmedienkonferenz 2016,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6477.html,Eidgenössisches Finanzdepartement,2016-12-01,2016,12,1
